"Date","Score","Store","Year","Comment"
"07/08/2024 23:35:04","9","TikTok_Porto_Alegre","2024","so mostra que o casamento deles é super saudável, relacionamento bom é assim,importa é que são felizes 👏👏👏"
"07/09/2024 09:23:26","7","TikTok_SP","2024","Aqui em casa a gente faz é disputar qual sai mais alto.😂😂😂😂"
"07/09/2024 09:56:56","7","TikTok_Recife","2024","Cristiane Butierri."
"07/09/2024 10:05:06","8","Social_Media_Hub","2024","Ai gente eu me mato de rir se isso acontecer comigo😂😂😂😂😂"
"07/09/2024 12:45:34","10","TikTok_Curitiba","2024","chamou meu nome so falto o sobre nome 🤣🤣🤣🤣"
"07/09/2024 13:10:37","8","TikTok_Recife","2024","Gente... o nível de intimidade 😂"
"07/09/2024 13:16:57","7","TikTok_RJ","2024","Essas que dizem que é nojento e falta de respeito são as mesmas que tem que levar a mãe pra sala de parto pq o alecrim dourado delas não querem acompanhar e ver o estado que elas ficam 🤩"
"07/09/2024 14:53:23","8","Digital_Platform","2024","gente kkkkkkkkkkkkk onde que peidar é falta de respeito"
"07/09/2024 15:03:41","8","Digital_Platform","2024","Q horror, acaba o tensão na hora.😔"
"07/09/2024 15:31:39","8","TikTok_Porto_Alegre","2024","Vira do outro lado pelo menos"
"07/09/2024 15:42:05","9","TikTok_Porto_Alegre","2024","A diferença de um bom relacionamento 😂😂😂"
"07/09/2024 16:49:37","8","TikTok_Brasília","2024","O que te lembra"
"07/09/2024 17:01:03","7","TikTok_RJ","2024","eu quero ver o video da revanche 😂😂"
"07/09/2024 17:08:59","8","TikTok_Salvador","2024","Eu não vejo graça nenhuma! Acho super brochante"
"07/09/2024 19:51:00","8","TikTok_RJ","2024","eu ia rir mas sairia correndo 🤣🤣🤣🤣🤣"
"07/09/2024 21:53:38","7","Digital_Platform","2024","Regina Artes em crochê"
"07/09/2024 22:33:48","9","Social_Media_Hub","2024","Identifico um casamento feliz de longe kkkkkkkkkk"
"07/09/2024 23:17:13","9","Online_Community","2024","Observando as mulheradas falando que se separia, que não faz isso na frente um do outro, é sério isso kkkkk pois aqui peidamos muito 🤣🤣🤣"
"07/10/2024 11:53:30","3","TikTok_Porto_Alegre","2024","Povo cheio dos mimi nos comentários! Aff façam o favor hein?! Vcs nao vivem então! Credo!"
"07/10/2024 13:05:26","9","TikTok_Porto_Alegre","2024","Eu fui a primeira a peida na frente dele já estamos 1 ano e 6 meses ainda cubro a cabeça dele na coberta 😅😅"
"07/10/2024 13:20:57","10","TikTok_Porto_Alegre","2024","🤣🤣🤣o importante é as risadas deles, cada casal tem suas regras. E sejam felizes"
"07/10/2024 14:09:31","7","TikTok_RJ","2024","Para mim é o ápice da intimidade, fico com o coração quentinho kkkkk"
"07/10/2024 15:19:21","8","Online_Community","2024","povo amargurado aqui nos comentários kkkkkkkkkkkkkk eu peido toda hora aqui 😂😂😂"
"07/10/2024 15:38:50","8","TikTok_SP","2024","eu lendo os comentários preocupada (meu pai peida e prende minha mãe embaixo da coberta"
"07/10/2024 16:12:57","10","TikTok_Porto_Alegre","2024","pq vc tá rindo pro celular se quem estão felizes são eles 🫩"
"07/10/2024 16:48:29","7","TikTok_SP","2024","uma vez meu noivo deixou escapar e ficou sem jeito eu falei não foi nada, ele como assim, eu respondi tu não é carrapato todo mundo peida kkkkkkk"
"07/10/2024 16:54:00","7","Online_Community","2024","os cachorros morto já"
"07/10/2024 17:09:46","7","Digital_Platform","2024","😂😂😂 motivo de muita gargalhada"
"07/10/2024 18:02:10","8","TikTok_Curitiba","2024","acho isso uma grande falta de respeito, e só aceita isso do parceiro quem também não tem noção"
"07/10/2024 19:50:39","10","Online_Community","2024","Câmera na sala: melhor aquisição da vida kkkkkkk 😂😂 o bom é que os peidos do seu maridão tb rendem bons momentos entre os amigos 🥰🥰"
"07/10/2024 23:04:56","8","TikTok_SP","2024","kkkkkkkkkkkkkk..... tá calibrado kkkkkkkkk"
"07/10/2024 23:15:30","7","TikTok_BH","2024","Nossa, cheio de gente que não peida nos comentários 🤣"
"07/10/2024 23:43:08","8","TikTok_RJ","2024","akkkkakakkakaka o povo julgando e eu rachando os bico aq de casa"
"07/11/2024 08:16:31","8","Social_Media_Hub","2024","Não viu aqui em casa, toda hora trovejando 🤣"
"07/11/2024 11:00:19","9","TikTok_Brasília","2024","cara meu esposo e desse jeito e somos felizes 😂😂😂"
"07/11/2024 11:08:41","7","TikTok_Recife","2024","não tem como não rir de um peido 😂😂😂😂😂😂"
"07/11/2024 11:34:05","9","TikTok_Brasília","2024","😂😂😂 isso é uma declaração de amor cheio de mulher aqui com recalque"
"07/11/2024 11:34:52","8","Social_Media_Hub","2024","Pode jogar fora 😏"
"07/11/2024 12:46:33","1","TikTok_RJ","2024","por isso fique con nojo do ex"
"07/11/2024 13:05:08","9","TikTok_SP","2024","povo falando de 10 anos que nunca fez, minha mulher começou com 3 meses de namoro KKKKKKKKK"
"07/11/2024 17:57:03","8","TikTok_Recife","2024","0 respeito Deus me livre conviver com uma pessoa dessas meu irmão faz isso eu saio de perto na hora ainda chingo até dizer chega"
"07/11/2024 21:39:33","7","TikTok_Curitiba","2024","20 de casado nem ela nem eu fazemos isto Crente do outro"
"07/11/2024 21:49:13","8","TikTok_Porto_Alegre","2024","coitado do cachorros kkkkkk"
"07/11/2024 22:06:30","8","TikTok_Brasília","2024","Eu prendendo a respiracao pra nao sentir😂"
"07/12/2024 08:12:04","10","TikTok_SP","2024","peidar é bom dms"
"07/12/2024 08:34:29","7","TikTok_Curitiba","2024","ridículo isso meu Deus"
"07/12/2024 09:03:59","8","TikTok_Porto_Alegre","2024","O cachorrinho bem na mira no segundo peido kkkkkkkkkk"
"07/12/2024 11:20:24","8","Social_Media_Hub","2024","Pro lado dela em vez do lado oposto? 🫠"
"07/12/2024 12:03:20","7","TikTok_SP","2024","Aqui em casa é desse jeito kkkkkk e o guri indo do mesmo jeito"
"07/12/2024 14:50:30","7","Digital_Platform","2024","não acho bonito isso .."
"07/12/2024 15:49:27","8","TikTok_SP","2024","Deus me livre 😂😂"
"07/12/2024 16:09:21","8","TikTok_Porto_Alegre","2024","eu gravida assim a cada 10 minutos perto do meu marido, nao tem mt oq fazer kkkkk"
"07/12/2024 16:28:49","8","Social_Media_Hub","2024","eu já tinha voado daí 😂😂😂"
"07/12/2024 16:59:23","9","Digital_Platform","2024","já falo logo não tem graça .Po amor te de sacanagem kkkkk"
"07/12/2024 18:53:10","7","TikTok_Brasília","2024","Meu marido faz sempre! Eu nunca fiz."
"07/12/2024 19:01:48","9","Online_Community","2024","Quando eu via isso dizia: Deus me livre viver com um homem que faz isso, deixo de amar na hora. Bom, estou casada há 4 meses e é desse jeito, me acabo de rir e amo mais e mais a cada dia🤭🤭🤭"
"07/12/2024 19:32:09","8","TikTok_Recife","2024","Eu e meu marido falta tacar bost@ na cara um do outro 🤣 morremos de rir sempre"
"07/12/2024 21:25:17","7","TikTok_RJ","2024","Peido e fofoca edificam o casal. Aqui 13 anos juntos e contando 😂"
"07/12/2024 21:29:18","4","Social_Media_Hub","2024","25 anos de casada e graças a Deus meu Marido nunca fez isso. !🙏 Odeio falta respeito"
"07/13/2024 08:19:15","10","Social_Media_Hub","2024","É PRA ACHAR ENGRAÇADO??🙄🙄🙄"
"07/13/2024 10:46:11","7","TikTok_RJ","2024","Bem vindo a vida de casado kkkkkk"
"07/13/2024 11:05:13","7","TikTok_Curitiba","2024","eu morro de rir da galera criticando, 10 anos de casado aqui e é muito desfrute da intimidade (entendedores entenderão) kkkkkkkkk"
"07/13/2024 13:08:02","8","Online_Community","2024","O cachorro sem nenhuma reação pois tb tá acostumado kkkkkkkk"
"07/13/2024 15:08:53","3","TikTok_SP","2024","Meu Deus super sem graça credooo,Ela posta e não quer que as pessoas falem mal que nojo"
"07/13/2024 16:58:51","8","TikTok_Fortaleza","2024","Kkkkkkkk deixa eles gente"
"07/13/2024 18:01:25","7","Online_Community","2024","eu e meu marido é unido por um peido 🤣🤣"
"07/13/2024 18:43:20","7","TikTok_Porto_Alegre","2024","O povo incomodado 😂😂 bando de entupidos😂😂😂"
"07/13/2024 19:00:32","7","TikTok_Porto_Alegre","2024","Oxi eu e meu marido faz é apostar quem peida mais kkkkkkkkk."
"07/13/2024 19:00:45","7","TikTok_Salvador","2024","O cachorro bem ali no meio 💀"
"07/13/2024 21:03:08","7","TikTok_Salvador","2024","do conta n já brigo logo 😳😳😳"
"07/13/2024 21:21:20","7","TikTok_RJ","2024","Sou das antigas não tenho mimimi pra nada mas acho tão nojento fazer isso perto da esposa,isso eu nunca vou achar normal 😅😅😅 Desculpa os peidorreiro de plantão 🤝"
"07/13/2024 23:14:34","7","TikTok_BH","2024","Desliga não, quero dá uma volta 😂😂😂"
"07/13/2024 23:51:32","8","Online_Community","2024","Todo mundo comentando deve ser ressecado só pode!"
"07/14/2024 09:51:41","8","TikTok_SP","2024","aqui em casa é assim já desisti😅"
"07/14/2024 10:21:17","8","TikTok_Curitiba","2024","Eu expulso meu marido do quarto KKK"
"07/14/2024 10:22:07","8","TikTok_BH","2024","Deus me livre ter q passar por isso pra sentir q tenho intimidade e conexão no casamento."
"07/14/2024 11:33:05","8","TikTok_SP","2024","Aqui em casa é competição,e se reclamar do cheiro da próxima é pior kkkkkkk"
"07/14/2024 12:50:41","8","TikTok_Porto_Alegre","2024","Fico com uma raiva"
"07/14/2024 13:04:25","8","TikTok_SP","2024","Sério mesmo que o pessoal dos comentários atrela o nível de intimidade de um casal pelo fato de peidarem na frente um do outro? no meu relacionamento isso não acontece e nem por isso temos menos intimidade, cada uma"
"07/14/2024 14:21:47","7","TikTok_Fortaleza","2024","Eu já pergunto se perdeu as prega do boga hahahahahah q isso gnt 😂"
"07/14/2024 15:40:17","8","Digital_Platform","2024","Meta de relacionamento 🤣"
"07/14/2024 17:34:49","7","TikTok_Recife","2024","“Foi melhor ainda esse” 😂😂😂😂😂😂"
"07/14/2024 17:44:16","8","TikTok_Recife","2024","Vcs precisam rever esses relacionamentos. Se um peidinho te faz perder o interesse e T, algo de errado não está certo."
"07/14/2024 18:01:34","2","TikTok_Salvador","2024","Eu quando tou chateada com meu Marido odeio k ele faça isso. Mais cá em casa é normal um peidar pra o outro 😂😂😂😂"
"07/14/2024 18:26:14","2","TikTok_Brasília","2024","Meu noivo nunca fez isso na minha frente, eu agradeço. Pois acho muito deselegante."
"07/14/2024 19:43:15","10","TikTok_Recife","2024","eu com cinco messes de namoro, peidando horrores na frente do meu namorado kkk mto bom"
"07/14/2024 20:08:20","8","TikTok_RJ","2024","Agora que eu vi o cachorro do lado morreu kkkk😂😂😂😂"
"07/14/2024 20:10:16","8","TikTok_SP","2024","“ nossa e o fedor”😂"
"07/14/2024 20:41:44","10","TikTok_Porto_Alegre","2024","Ai que amor 🥰"
"07/14/2024 21:51:42","8","Online_Community","2024","Isso é tão normal entre casais sem frescura ❤️"
"07/14/2024 23:36:10","7","TikTok_Fortaleza","2024","As pessoas preferem peidar p dentro😂"
"07/15/2024 08:27:31","10","TikTok_SP","2024","2 Anos de relacionamento e meu namorado faz isso não vejo nada de mais!"
"07/15/2024 09:30:09","7","TikTok_Fortaleza","2024","Eles devem um cagar na frente do outro"
"07/15/2024 09:59:44","7","TikTok_SP","2024","Eu fico tao brava kkkkk detesto"
"07/15/2024 11:17:33","8","Digital_Platform","2024","Parece q são todos iguais 😭"
"07/15/2024 11:45:10","7","Online_Community","2024","Saiu todo borrado com certeza 😅😂😂😂"
"07/15/2024 13:13:32","9","TikTok_RJ","2024","Nem tudo precisa ser exposto na relação, o interesse acaba. Educação é bonito até dentro de casa! Aposto que com a namorada ele não faz isso🙄"
"07/15/2024 17:34:51","8","TikTok_Fortaleza","2024","só quem ama aceita os defeitos, aliás um pedido não é defeito é gases 😂😂😂"
"07/15/2024 18:17:58","4","TikTok_Porto_Alegre","2024","se faz uma coisa dessa comigo, eu já perco o interesse na hora, odeiooooo demais"
"07/15/2024 19:22:53","10","TikTok_RJ","2024","Eu e meu esposo somos igualzinhos e super felizes é muito amor envolvido 🤣"
"07/15/2024 19:46:57","7","TikTok_Recife","2024","de onde esse povo tirou que peidar é falta de respeito?"
"07/15/2024 19:59:53","8","Digital_Platform","2024","Não é esse tipo de íntimo que ele.tem com a amante 😍"
"07/15/2024 21:10:22","8","TikTok_SP","2024","Cara isso acaba casamento só acho"
"07/15/2024 22:56:43","7","TikTok_Curitiba","2024","Aqui ninguém peida, imagine viver entupido anos na frente do marido. Liberte-se! Fazem coisa pior, quem dirá soltar uma bufinha. 🤣"
"07/15/2024 23:30:02","7","TikTok_Brasília","2024","Eu fico brava de um nível"
"07/15/2024 23:30:25","8","TikTok_Recife","2024","Kkkkk nem conto depois da bariátrica kkkkk. Ganho sempre 🤣"
"07/16/2024 09:02:51","7","Digital_Platform","2024","Aqui um peida e o outro responde kkkk😂🥰😏"
"07/16/2024 12:39:09","8","TikTok_Curitiba","2024","vixi tá frouxo 😅"
"07/16/2024 15:30:34","7","TikTok_RJ","2024","Não gosto q meu marido peide perto de mim. fede muito"
"07/16/2024 15:37:28","9","TikTok_Porto_Alegre","2024","eu não gosto, mas quem gosta tá ótimo kkkkkk"
"07/16/2024 18:35:38","10","TikTok_Porto_Alegre","2024","Deus me livre ter que sair do meu conforto pra ir peidar no banheiro, no começo do namoro voltava toda inchada pq ficava segurando hoje em dia ele fala “não desliga nao que eu quero andar” 😂😂"
"07/16/2024 18:40:34","7","TikTok_SP","2024","Acho isso tão desrespeitoso! Quando é sem quer, ok! Não conseguimos controlar o corpo,mas quando dar, vai ao banheiro!"
"07/16/2024 19:40:39","7","TikTok_Porto_Alegre","2024","Se for longe de mim, eu sou risada, se for do meu lado, fico logo bolada🤣🤣🤣🤣🤣"
"07/16/2024 20:02:38","9","TikTok_RJ","2024","isso amor até peido compartilha"
"07/16/2024 20:27:07","8","TikTok_Fortaleza","2024","sério, não fala mais comigo 😅"
"07/16/2024 20:59:40","8","TikTok_Brasília","2024","no segundo o caldinho escorreu só pelo barulho molhado no final kkkkk🤣🤣"
"07/16/2024 21:58:41","9","TikTok_Recife","2024","Estamos há 12 anos juntos. Nunca perde a graça kkkk"
"07/16/2024 22:25:58","7","TikTok_Brasília","2024","Muito mimimi por aqui,por isso as pessoas não vivem mais juntos,isso é nível de intimidade"
"07/16/2024 23:05:44","7","TikTok_Salvador","2024","o melhor é o povo se estressando nos comentários enquanto a esposa da risada 😂😂😂😂😂😂"
"07/16/2024 23:14:30","8","TikTok_SP","2024","Amiga vc sabe que essa intimidade e para poucos né kkkkkkk 😳 mulherada casada falando vou separar se fizer isso kkkk"
"07/17/2024 08:30:47","7","TikTok_Salvador","2024","o cachorro desfalecido do lado🫠🫠🫠😂"
"07/17/2024 09:59:46","10","TikTok_Fortaleza","2024","Ai gente, acho mo gostosinho ter intimidades assim com a minha namorada, acho tão confortável ela se sentir bem pra ser ela mesma ao meu lado, não ter que afastar pra fazer algo do tipo, fico incomodada até quando ela vai ao banheiro fazer o 2 e não me chama pra gente ficar conversando no banheiro"
"07/17/2024 10:31:06","8","Digital_Platform","2024","Eu queria levar de boas, mas fico com enjoo só de assistir !"
"07/17/2024 11:45:46","7","Digital_Platform","2024","na moral, isso pra mim é o auge da intimidade kkkkkkk e acho muito da hora casa que tem esse nível de intimidade"
"07/17/2024 12:14:38","8","Digital_Platform","2024","Manooo eu cobri o nariz kkkk"
"07/17/2024 12:20:10","8","TikTok_BH","2024","Acho uma falta de respeito gente"
"07/17/2024 12:59:50","8","Online_Community","2024","Aqui em casa é uma sinfonia de peidos...um peida e outro responde, até a cachorrinha entra na orquestra 🤣🤣🤣🤣"
"07/17/2024 13:36:16","8","TikTok_BH","2024","quero ver quando tiver velhinhos slsksksksksksksksk"
"07/17/2024 15:29:53","10","TikTok_Recife","2024","Povo chato, cheio de fricote! Ah gente pelo amor de Deus eu soltava outro mais alto pra ganhar dó dele 😂"
"07/17/2024 15:41:23","9","TikTok_Recife","2024","minha namorada ia me chamar de sem educação 👍"
"07/17/2024 17:40:46","9","TikTok_Porto_Alegre","2024","Deus me livre, isso é muito broxante. Sou caaasa há 20 anos e jamais fazemos isso um na frente do outro e ensino meus filhos que nunca façam isso na frente das namoradas. Tudo tem limite e cada ser humano precisa ter sua intimidade"
"07/17/2024 18:33:24","7","TikTok_Recife","2024","a gente não faz isso perto das outras pessoas, por que? por respeito 🫡 mas algumas pessoas acham normal fazer isso na frente do parceiro. Deus me livre"
"07/17/2024 19:47:37","10","TikTok_Recife","2024","Engraçado como cada um enxerga o respeito de um jeito… Pra mim, falta de respeito é trair, mentir, humilhar. Agora, soltar um peido e rir juntos? Isso aí pra mim é intimidade, liberdade e parceria! Ri junto com eles 😂❤️"
"07/17/2024 20:08:05","7","TikTok_BH","2024","Eu vou ficando com nojo da pessoa, até de encostar nela. Não sei por que homem acha isso tão engraçado! 🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️Ai se eles soubessem que a maioria das mulheres começam pegar ranço daí."
"07/17/2024 20:45:30","5","TikTok_RJ","2024","Deselegante e ruim é traição e mals tratos, acham ruim algo natural do corpo fazer, devem mijar de madrugada pro marido n saber"
"07/18/2024 09:27:10","8","TikTok_Fortaleza","2024","Como assim ela não tampa o nariz 😂😂😂😂"
"07/18/2024 10:05:32","7","TikTok_Curitiba","2024","tem gente besta, reclamando por causa de um peido, pior é que tem pessoas que fica sentada soltando bufa depois fingindo que não peidou. A pessoa tá na sua casa e nao poder soltar um peido, misericórdia."
"07/18/2024 10:21:48","8","TikTok_Salvador","2024","Fisiológico né , as pessoas que estao reclamando devem soltar flores pelo 🆒, eu teria vergonha se fosse início de relacionamento, mas depois que pega intimidade ja era !"
"07/18/2024 11:51:17","8","Social_Media_Hub","2024","Super normal já tô acustumado 😅 mas fico Putaaaa quando ele levanta a perna"
"07/18/2024 12:49:41","7","TikTok_Fortaleza","2024","tipo a sim num condeno, mais se eu tivesse uma mulher Não sei se eu fazia isso"
"07/18/2024 13:04:06","7","TikTok_BH","2024","Essa mulher só pode estar medicada 😅"
"07/18/2024 13:11:08","8","TikTok_Brasília","2024","minha meta de relacionamento 😂😂😂😂"
"07/18/2024 13:28:35","7","Social_Media_Hub","2024","A gente nasce sabendo peidar, as mães sofrem pelos bebês que não peidam mas depois que cresce não pode peidar perto do parceiro? Faz nem sentido kkkkkkkkk segurar peido pode matar"
"07/18/2024 13:38:46","8","TikTok_Recife","2024","gente, tô fazendo xixi tá certo? 😃"
"07/18/2024 14:13:54","8","TikTok_SP","2024","Sinceramente não gosto que façam isso perto de mim."
"07/18/2024 15:01:20","8","TikTok_Brasília","2024","casamento. problema nenhum. eu até ria, mas dando nele kkķkk"
"07/18/2024 16:53:16","8","TikTok_Fortaleza","2024","Amiga esse homem não te respeita"
"07/18/2024 17:17:06","8","TikTok_BH","2024","Eu que não vou prender meu peido nada 😂😂😂"
"07/18/2024 17:56:13","7","Online_Community","2024","peidar é estranho mas não é falta de respeito"
"07/18/2024 18:30:24","7","Social_Media_Hub","2024","eu já mandava ele ir olhar se não tava cagado kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk"
"07/18/2024 18:37:36","8","TikTok_RJ","2024","não tenho maturidade 🤣se fosse meu marido no primeiro ele já tinha sumido da minha frente kkk"
"07/18/2024 19:24:03","8","TikTok_SP","2024","Esse nível de intimidade é foda kkkkkkkkkkkkkk"
"07/18/2024 21:07:09","7","Digital_Platform","2024","Gente pensa em algo que odeio , senhor amado. Em casa saímos pra fora ou vamos pro banheiro,mas jamais perto um do outro . Misericórdia"
"07/18/2024 23:47:14","7","TikTok_SP","2024","Eu de tpm kaakakakaakakakkakakakakakkaa"
"07/18/2024 23:52:08","7","Online_Community","2024","vou completar 6 anos de casada, eu e meu marido não fazemos essas coisas na frente um do outro, não morremos de vergonha 🤣😂"
"07/19/2024 08:24:19","7","TikTok_Salvador","2024","o segundo veio até com ponto finalKKKKKKKK"
"07/19/2024 09:22:54","7","TikTok_Salvador","2024","Cara eu fico com tanto ódio do meu marido kkkkkk vem uma raiva do fundo do meu útero kkkkkkk é só passa depois que o cheiro vai embora 😂😂😂"
"07/19/2024 09:49:45","7","Digital_Platform","2024","Ele ficando de lado 😂😂😂😂😂😂😂"
"07/19/2024 09:50:25","8","Digital_Platform","2024","quantidade de passiva nesses comentários KKAKAKAKAKAKA"
"07/19/2024 10:53:10","7","TikTok_SP","2024","kkkkk e ela ainda fica ,eu no primeiro estalo ja tava longe 🤣"
"07/19/2024 11:12:05","7","TikTok_Porto_Alegre","2024","2 anos aqui e peidando mto tb"
"07/19/2024 11:38:57","8","TikTok_Recife","2024","Não pode, deve ter cagado nas calças😂"
"07/19/2024 12:06:02","8","TikTok_SP","2024","Gente kkkkk sério que as pessoa tão brigando por causa de um peido, nos comentários ?🤡🤣"
"07/19/2024 12:12:01","8","TikTok_SP","2024","já ocorreu???"
"07/19/2024 13:32:08","8","TikTok_Porto_Alegre","2024","Eu sei que tem que ser algo normal, mais tipo eu tenho que amar muita a pessoa, caso contrário perco o interesse e o encanto, sei lá véi kkk. Não sei se é só eu que sou assim 🤣"
"07/19/2024 15:11:17","7","TikTok_Porto_Alegre","2024","véi, esses povo que tá tacando hater só pode ter uma tampa no c, só pode pq todossss que estão aqui peidam, cagam e fazer coisas pior e tá reclamando de um peidinho? a vão peidar namoral"
"07/19/2024 15:34:03","7","TikTok_Fortaleza","2024","Bem zuado isso ! Se ela gosta de cheirar deixa ela ué …."
"07/19/2024 16:16:40","10","TikTok_Brasília","2024","eu acho uma evolução na relação kkkvivem outro nível cara achei top"
"07/19/2024 17:08:04","10","TikTok_Porto_Alegre","2024","Se o meu truca comigo eu chamo 6 😂😂😂😂😂"
"07/19/2024 17:57:46","7","TikTok_Salvador","2024","Sinceramente, a única coisa que me chocou foi q ele literalmente mirou o peido em você kkkkk podia pelo menos ter levantado pro outro lado 🤣🤣🤣🤣🤣🤣"
"07/19/2024 18:08:01","7","Social_Media_Hub","2024","O primeiro certeza que melou a cueca kkkkkkkkkkkk"
"07/19/2024 18:13:51","7","TikTok_RJ","2024","nossa ele descarregou kkkkkkk"
"07/19/2024 19:55:21","8","TikTok_BH","2024","Eu e meu marido somos assim , ele tá tomando leite com Quik pensa na catinga 😂😂 ele peida e ainda fala é Quik"
"07/19/2024 19:58:44","5","TikTok_Recife","2024","Acho isso deselegante e desnecessário. Não quero ver meu marido peidar e cagar. Nos divertimos de outras formas … Deus me livre"
"07/19/2024 22:27:57","8","TikTok_SP","2024","Intimidade é uma merda mesmo 😂"
"07/19/2024 23:30:13","10","TikTok_Porto_Alegre","2024","Quanta gente mal amadaaaa mds, casal divertido faz essas coisas minha gente. Vocês são os perfeitos? 😂"
"07/19/2024 23:32:16","8","TikTok_Salvador","2024","fiquei com pena do cachorro 😂"
"07/20/2024 10:30:39","9","TikTok_BH","2024","O mais legal é as mal amadas solteiras dizendo (se fizer isso eu largo na hora) mas você não tem um para fazer 😅😂😂😂😂😂"
"07/20/2024 10:36:19","7","TikTok_BH","2024","Incrível a maioria achando ruim! Quando na realidade isso é que você está no nível mais alto de intimidade! Se o seu cônjuge não consegue “suportar” você soltando um mísero pum, não está pronta para viver ao seu lado, caso um dia fique doente e precise de cuidados a mais! Mas óbvio que essas pessoas não estão prontas pra essa discussão!"
"07/20/2024 10:36:55","8","Digital_Platform","2024","kkkkkkkkkkkkkk ...."
"07/20/2024 10:59:34","7","TikTok_Curitiba","2024","Aqui em casa é competição hahahhahajhaja 😂😂😂😂😂😂"
"07/20/2024 11:51:08","8","TikTok_RJ","2024","Agora posta você dando o troco mulher😂😂"
"07/20/2024 12:15:16","7","TikTok_Curitiba","2024","Ela olhando atentamente até terminar o PEIDO 🤣🤣"
"07/20/2024 13:09:29","7","TikTok_Salvador","2024","Tem que amar muito pra ela ainda rir no final né?"
"07/20/2024 17:45:32","7","TikTok_BH","2024","cadê a parte 2 com o vídeo resposta 😂😂"
"07/20/2024 18:28:09","10","Social_Media_Hub","2024","qndo faço isso meu marido fala: me chamou 😂😂😂😂😂"
"07/20/2024 18:37:39","7","Social_Media_Hub","2024","só tá julgando quem nunca teve um relacionamento kkkkkkk várias gargalhadas pra cada peido"
"07/20/2024 18:55:41","10","TikTok_Recife","2024","Povo causando problema por causa de peido kkkkkkkkkkkkk. Sejam feliz galera 😅"
"07/20/2024 19:22:38","4","Online_Community","2024","Odeio até que brinca que peidou do meu lado noossaaaaa"
"07/20/2024 20:31:43","8","TikTok_SP","2024","Meu amigo, pelo barulho, melou a cueca e é ela q vai lavar depois 😂"
"07/20/2024 21:05:41","8","TikTok_Recife","2024","Não vejo graça nisso. Pra mim não tem nada a ver com intimidade e sim falta de higiene e educação"
"07/21/2024 08:11:00","7","TikTok_SP","2024","eu depois de comer uma fatiazinha de queijo mussarela"
"07/21/2024 08:14:40","8","Online_Community","2024","De vc ver aqui em casa kkkkkkkkkkkkk parece trombeta 😂"
"07/21/2024 08:17:46","7","Digital_Platform","2024","Meu marido me “ensinou” a não prender o peido . Agora peido mais q ele 🤣🤣🤣"
"07/21/2024 08:36:53","7","TikTok_Curitiba","2024","intimidade demais,perde o encanto kkkkkk não gostaria,mas pelo jeito ela não se importa kkkk"
"07/21/2024 09:49:08","8","TikTok_Recife","2024","Ele ficou até com falta de ar de tão demorado 🤣🤣🤣🤣🤣🤣"
"07/21/2024 10:14:26","8","Digital_Platform","2024","Hahahahahahahahaha nota 10. Aqui em casa é daí pra pior🤣"
"07/21/2024 13:37:24","8","TikTok_Porto_Alegre","2024","falta de respeito não por que casal que tem que suportar isto não, mesmo que peida vai no banheiro"
"07/21/2024 14:48:24","9","TikTok_Curitiba","2024","Aqui temos 1 ano juntos, e sempre peidamos 🤣🤣🤣🤣"
"07/21/2024 15:24:18","8","TikTok_SP","2024","eu e meu noivo, senti o cheiro até do peido dele agr 😭😂😂😂"
"07/21/2024 16:04:29","7","Social_Media_Hub","2024","o pessoal julgando e eu rindo KKKKKKKKK"
"07/21/2024 17:22:32","8","TikTok_Curitiba","2024","KKKKKKKKKKKKKKKK o mlr q ele fala “foi ainda melhor esse”"
"07/21/2024 18:57:06","8","TikTok_Fortaleza","2024","Antes eu segurava,até que um belo dia comecei a ficar com gases preso e uma dor insuportável."
"07/21/2024 20:32:39","9","TikTok_Recife","2024","Ô gente, peido é uma coisa tão natural! A pessoa tem q correr pro banheiro pra soltar um peido? Pelo amor de Deus"
"07/21/2024 21:11:13","8","TikTok_RJ","2024","Aqui em casa tem até competição 😂"
"07/21/2024 21:53:45","8","TikTok_Fortaleza","2024","Deus me livre kkk sou casado há 10 anos tenho pavor disso!"
"07/21/2024 22:09:51","8","TikTok_Porto_Alegre","2024","acho um pouco desconfortável essa situação"
"07/21/2024 22:32:49","10","TikTok_Fortaleza","2024","imagina que triste perder o interesse em alguém legal só pq ela solta pum na frente kkkkk aqui em casa eu e meu esposo faz é competição e estamos a 12 anos juntos"
"07/21/2024 23:08:18","7","TikTok_BH","2024","Só de ver ja dá vontade de vomitar de imaginar o cheiro kkkkkk"
"07/21/2024 23:39:29","7","TikTok_Porto_Alegre","2024","Não desliga não que eu vou da uma voltinha 😂😂😂😂"
"07/22/2024 09:01:44","9","TikTok_SP","2024","gente kkkkkk que engraçado as pessoas achando isso ruim? pra mim é o auge da intimidade, e eu amo 😂"
"07/22/2024 09:30:42","7","TikTok_BH","2024","Tem que compartilhar... Segura faz mal."
"07/22/2024 10:10:36","8","TikTok_RJ","2024","Aqui a gente compete 🤣🤣🤣"
"07/22/2024 11:01:00","7","TikTok_BH","2024","Capaz que eu vou segurar peido por causa de macho"
"07/22/2024 11:33:51","7","TikTok_RJ","2024","Eu esperando ela soltar o dela bem mais alto e nada 🤡kkkkkkkkkkkkkkk"
